"","name","pos","team","overallRank","positionRank","vor","projectedPts","upside","risk","projectedCost","adp","ADPdiff","passYds","passTds","passInt","rushYds","rushTds","rec","recYds","recTds","twoPts","fumbles","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_yahoo"
"449","Tavarres King","WR","CAR",449,175,-106.999638927798,11.4999977313327,19.9795417442302,4.03177761804239,7,NA,NA,0,0,0,0,0,9.00001355327256,114.999977313327,0,0,0,NA,NA,NA,NA,19.7,0,NA,17.8,9.5,17.5,2.5,NA,NA,NA
"450","Danny Noble","TE","JAX",450,123,-107.000169399371,1.5,2.20710678118655,2.13958082197209,7,NA,NA,0,0,0,0,0,1.5,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
"451","Stephen Houston","RB","NEP",451,123,-107.049859708942,12.9,NA,NA,7,NA,NA,0,0,0,145,0,1,4,0,0,1,NA,NA,NA,NA,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA
"452","Anthony Armstrong","WR","CLE",452,176,-107.249636659131,11.25,NA,NA,7,NA,NA,0,0,0,0,0,4.5,64.5,0.8,0,0,NA,NA,NA,NA,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","Emil Igwenagu","TE","PHI",453,124,-107.260169399371,1.24,2.99362481734264,2.39435522747841,7,NA,NA,0,0,0,0,0,1.5,12.4,0,0,0,NA,NA,NA,NA,2.48,NA,NA,NA,0,NA,NA,NA,NA,NA
"454","Ted Bolser","TE","WAS",454,125,-107.300169399371,1.2,NA,NA,7,NA,NA,0,0,0,0,0,2.3,12,0,0,0,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","Richard Gordon","TE",NA,455,126,-107.335169399371,1.165,2.81255880016466,2.36853349719061,7,NA,NA,0,0,0,0,0,1.15,11.65,0,0,0,NA,NA,NA,NA,2.33,NA,NA,NA,0,NA,NA,NA,NA,NA
"456","Mike McNeill","TE","CAR",456,127,-107.362669399371,1.1375,2.78598415218345,2.3687587737767,7,NA,NA,0,0,0,0,0,1,11.375,0,0,0,NA,NA,NA,NA,3.25,NA,NA,NA,NA,0.3,0.5,NA,NA,NA
"457","Derek Moye","WR","PIT",457,177,-107.499636659131,11,18.7297585128299,3.84924263208206,7,NA,NA,0,0,0,0,0,7.075,86,0.4,0,0,NA,NA,NA,NA,20.7,NA,NA,7.4,15,3.4,NA,NA,NA,NA
"458","D.C. Jefferson","TE",NA,458,128,-107.500169399371,1,NA,NA,7,NA,NA,0,0,0,0,0,1,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"459","Justice Cunningham","TE","STL",458,128,-107.500169399371,1,1.11547005383793,1.99554709271158,7,NA,NA,0,0,0,0,0,1,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1.2,1,NA,NA,NA
"460","Zach Potter","TE","HOU",458,128,-107.500169399371,1,NA,NA,7,NA,NA,0,0,0,0,0,1,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"461","Storm Johnson","RB","JAC",461,124,-107.525015580399,12.4248441285436,25.8508226111081,5.23598514992041,7,NA,NA,0,0,0,95.3109627772985,0,3.1499923776694,28.9374785081377,0,0,0,33.7,10.7,0,NA,16.8,1,NA,NA,4.5,5.2,NA,NA,NA,32.17
"462","Jack Doyle","TE","IND",462,131,-108.000169399371,0.5,3.22503822603158,2.6308454408804,7,NA,NA,0,0,0,0,0,1,5,0,0,0,NA,NA,NA,NA,4.95,NA,NA,NA,0,0.5,NA,NA,NA,NA
"463","Kyle Juszczyk","RB","BAL",463,125,-108.092187692336,11.8576720166061,18.7555235195846,3.64671519676911,7,NA,NA,0,0,0,39.413564444848,0.7,5.00000019654339,37.1631557212134,0,0,0,14.8,15.2,NA,NA,13.11,NA,6.2,NA,1,3.7,0.5,NA,NA,17.48
"464","Jeron Mastrud","TE","CHI",464,132,-108.100169399371,0.4,0.751188458428425,2.0529326458713,7,NA,NA,0,0,0,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0.7,NA,NA,NA
"465","Jaron Brown","WR","ARI",465,178,-108.149636659131,10.35,18.0139774268979,3.83322825250819,7,NA,NA,0,0,0,0,0,7.5,103.5,0,0,0,NA,NA,NA,NA,23.03,11.6,NA,16.1,7,15.1,1,NA,NA,NA
"466","Michael Williams","TE","DET",466,133,-108.250169399371,0.25,0.603553390593274,2.05350838767942,7,NA,NA,0,0,0,0,0,0.5,2.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5,NA,NA,NA
"467","Nathan Overbay","TE","DET",466,133,-108.250169399371,0.25,0.603553390593274,2.05350838767942,7,NA,NA,0,0,0,0,0,0.5,2.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5,NA,NA,NA
"468","Joseph Morgan","WR","NO",468,179,-108.254636659131,10.245,26.6682802245268,5.96567708359826,7,NA,NA,0,0,0,0,0,8.55,102.45,0,0,0,NA,NA,NA,NA,32.48,9.4,NA,NA,NA,NA,NA,0.7,NA,NA
"469","Tyler Gaffney","RB","CAR",469,126,-108.399863822549,11.5499958863935,22.5002731170654,4.63327665100247,7,NA,NA,0,0,0,80.9999588639348,0,4.5,34.5,0,0,0,17.6,NA,0,NA,8.8,0,NA,NA,2,0,8,NA,30.8,NA
"470","Ben Hartsock","TE",NA,470,135,-108.500169399371,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"471","Brandon Williams","TE","CAR",470,135,-108.500169399371,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"472","Brett Brackett","TE","ARI",470,135,-108.500169399371,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"473","Cameron Morrah","TE","DEN",470,135,-108.500169399371,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"474","David Thomas","TE","NO",470,135,-108.500169399371,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"475","Dorin Dickerson","TE","DET",470,135,-108.500169399371,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"476","Dustin Keller","TE",NA,470,135,-108.500169399371,0,17.3205080756888,6.18410685211245,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,30,NA,0,NA,NA,NA
"477","Fred Davis","TE","WAS",470,135,-108.500169399371,0,0,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"478","Keavon Milton","TE","CLE",470,135,-108.500169399371,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"479","Kevin Boss","TE",NA,470,135,-108.500169399371,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"480","Kory Sperry","TE","ARI",470,135,-108.500169399371,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"481","Kyle Adams","TE","TB",470,135,-108.500169399371,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"482","Luke Stocker","TE","TB",470,135,-108.500169399371,0,2.51147367097487,2.57885323370197,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4.35,NA,NA,NA,0,NA,0,NA,NA,NA
"483","Matt Furstenburg","TE","BAL",470,135,-108.500169399371,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"484","Nate Byham","TE","TB",470,135,-108.500169399371,0,10.3345698184943,4.48338292295975,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,17.9,0,NA,NA,NA
"485","Richie Brockel","TE","CAR",470,135,-108.500169399371,0,0.606217782649107,2.11501943484214,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1.05,NA,NA,NA,0,NA,0,NA,NA,NA
"486","Tom Crabtree","TE","TB",470,135,-108.500169399371,0,0,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA
"487","Tony Scheffler","TE",NA,470,135,-108.500169399371,0,NA,NA,7,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"488","Rodney Smith","WR","MIN",488,180,-108.519636659131,9.98,NA,NA,7,NA,NA,0,0,0,0,0,6.8,99.8,0,0,0,NA,NA,NA,NA,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","Kyle Williams","WR","KC",489,181,-108.813106655065,9.68653000406593,24.2265670938202,5.50720228095857,7,NA,NA,0,0,0,6.36530004065925,0,8.74994979813842,90.5,0,0,0,39.2,NA,NA,NA,29.7,6.7,NA,10.6,0,5,1,2.9,NA,NA
"490","Ryan Williams","RB","DAL",490,127,-108.824852189631,11.1250075193118,19.5841926159981,4.02682124787459,7,NA,NA,0,0,0,105.25,0,2.99997339400063,22.0000751931179,0,0,0.8,22.3,NA,NA,NA,13.25,14,6.3,28.7,7.5,15.9,3.5,NA,NA,NA
"491","Will Johnson","RB","PIT",491,128,-108.850777740124,11.0990819688188,16.1246777046496,3.19091526446895,7,NA,NA,0,0,0,6.35306241015485,0,8.41262155626124,59.6377572780334,0.75,0,0,16.8,10.7,NA,NA,13.75,NA,NA,2.6,12,6.1,3.5,NA,NA,11.12
"492","Chris Rainey","RB","IND",492,129,-109.078905159953,10.870954548989,17.1165583361874,3.48792574614377,7,NA,NA,0,0,0,50.929304473398,0,6.85724059645307,57.780241016492,0,0,0,14.6,NA,NA,NA,10.96,7.1,NA,NA,0,NA,NA,NA,NA,NA
"493","Davone Bess","WR",NA,493,182,-109.099636659131,9.4,25.5220346110533,5.8923389571327,7,NA,NA,0,0,0,0,0,0,114,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,22.8,NA
"494","Frank Summers","RB","BUF",494,130,-109.257158860651,10.6927008482914,19.4919523383736,4.10961027798854,7,NA,NA,0,0,0,25.3996105274088,0,5.49995654265903,47.5,0.567123299258417,0,0,25,10.4,NA,NA,17.7,NA,NA,4.6,1.5,4.4,1,NA,NA,16.63
"495","Darrel Young","RB","WAS",495,131,-109.682118268082,10.2677414408599,20.6561672347995,4.4964941390621,7,NA,NA,0,0,0,27.0000164530939,0,5.74998608471312,41.65,0.567123299258417,0,0,NA,25.2,NA,NA,29.5,NA,NA,4.3,4,6.7,8,NA,NA,10.52
"496","Orson Charles","RB","CIN",496,132,-109.694149680481,10.2557100284615,16.1911263295028,3.41241072427999,7,NA,NA,0,0,0,14,1,2.18265002032962,28.5571002846147,0,0,0,12.8,NA,NA,NA,NA,NA,NA,1.9,0,1.2,NA,NA,NA,NA
"497","Geno Smith","QB","NYJ",497,31,-110.064971816243,162.930253426507,215.262500581657,9.2709600684602,7,NA,NA,2298.5,12.5000455220548,11.9999580448101,239.9,2.49998899044532,0,0,0,0,2.99995227978685,68.18,206.78,129.86,NA,137.36,210.14,144.5,195.1,210.6,117.78,119,216.86,194.88,246.14
"498","Naaman Roosevelt","WR","DET",498,183,-110.169636659131,8.33,NA,NA,7,NA,NA,0,0,0,0,0,6,83.3,0,0,0,NA,NA,NA,NA,8.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","Walt Powell","WR","ARI",499,184,-110.25457826142,8.24505839771048,14.089088827702,3.39016286981022,7,NA,NA,0,0,0,0,0,3,82.4505839771048,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,14,NA,NA,6.79
"500","Josh Cooper","WR","CLE",500,185,-110.274636659131,8.225,11.0251488055697,2.64913108201407,7,NA,NA,0,0,0,0,0,6.9,82.25,0,0,0,NA,NA,NA,NA,8.25,NA,NA,NA,NA,5.4,11,NA,NA,NA
"501","Dane Sanzenbacher","WR","CIN",501,186,-110.443908789749,8.05572786938206,14.7418742017456,3.59517565600385,7,NA,NA,0,0,0,0,0,7.99999730691112,80.5572786938206,0,0,0,NA,16.7,NA,NA,15.95,13.5,NA,6,0,3.9,1,1.9,NA,12.19
"502","Justin Brown","WR","PIT",502,187,-110.470882650245,8.02875400888556,17.2457155472669,4.21130162544042,7,NA,NA,0,0,0,0,0,4.9,80.2875400888556,0,0,0,NA,19.1,NA,NA,14.63,0,NA,NA,0,NA,NA,0.9,NA,NA
"503","Alan Bonner","WR","HOU",503,188,-110.584636659131,7.915,19.108500346183,4.69248922309282,7,NA,NA,0,0,0,0,0,5.25,79.15,0,0,0,NA,NA,NA,NA,15.83,NA,NA,NA,0,NA,NA,NA,NA,NA
"504","Greg Salas","WR","NYJ",503,188,-110.584636659131,7.915,19.108500346183,4.69248922309282,7,NA,NA,0,0,0,0,0,5.65,79.15,0,0,0,NA,NA,NA,NA,15.83,NA,NA,NA,0,NA,NA,NA,NA,NA
"505","Chris Hogan","WR","BUF",505,190,-110.619636659131,7.88,NA,NA,7,NA,NA,0,0,0,0,0,6,78.8,0,0,0,NA,NA,NA,NA,7.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","Bradie Ewing","RB","JAX",506,133,-110.649859708942,9.3,15.138664230798,3.38885647072094,7,NA,NA,0,0,0,0,0,7,73,0.4,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,14.5,3.2,NA,NA,NA,11.4
"507","Brittan Golden","WR","ARI",507,191,-110.674636659131,7.825,11.390216683457,2.83538655686156,7,NA,NA,0,0,0,0,0,5.23051972476603,78.25,0,0,0,NA,NA,NA,NA,12.45,10.3,NA,9.5,NA,3.2,NA,NA,NA,6.79
"508","Chris Thompson","RB","WAS",508,134,-110.759864284684,9.18999542425858,16.0328030838868,3.63331479469113,7,NA,NA,0,0,0,55.5,0,3.99993863288544,36.3999542425858,0,0,0,16.4,NA,NA,NA,12.31,0,NA,NA,12.5,1.6,3.5,NA,NA,NA
"509","Damaris Johnson","WR","PHI",509,192,-110.9423216649,7.55731499423099,17.3755435768216,4.35767985156411,7,NA,NA,0,0,0,0,0,7,75.5731499423099,0,0,0,NA,NA,NA,NA,13.53,2.6,7.6,29,0,16.7,4,2.1,NA,NA
"510","Michael Campanaro","WR","BAL",510,193,-111.149636659131,7.35,NA,NA,7,NA,NA,0,0,0,0,0,6,73.5,0,0,0,NA,NA,NA,NA,7.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Mike Gillislee","RB","MIA",511,135,-111.249844839872,8.70001486907042,15.7437800037642,3.68223781318962,7,NA,NA,0,0,0,70.0000554766784,0,2.12335850303623,17.0000932140258,0,0,0,8,22.1,0,NA,11.13,4.8,10.5,1.5,13,5.2,9,NA,NA,20.65
"512","Stanley Havili","RB","IND",512,136,-111.283856455493,8.66600325344973,14.5581552675396,3.4018780505879,7,NA,NA,0,0,0,21.1600325344973,0,9.25,65.5,0,0,0,15.1,8.5,NA,NA,11.8,NA,NA,7.6,5,5.4,1.5,NA,NA,19.55
"513","Jalen Parmele","RB","ARI",513,137,-111.549859708942,8.4,10.0970562748477,2.38058363799158,7,NA,NA,0,0,0,36.75,0,6.15,47.25,0,0,0,9.6,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Shaun Draughn","RB",NA,514,138,-111.749859708942,8.2,17.1771794011259,4.15292675815705,7,NA,NA,0,0,0,54,0,3.50001877200443,28,0,0,0,20.1,13.8,NA,NA,16.95,1.5,NA,NA,0,NA,1.5,NA,NA,NA
"515","Jorvorskie Lane","RB","TB",514,139,-111.749859708942,8.2,15.0936565043524,3.64569392599867,7,NA,NA,0,0,0,28.5,0.25,5.5,38.5,0,0,0,15.7,3.7,NA,NA,9.7,NA,NA,NA,0,NA,NA,NA,NA,NA
"516","Kenjon Barner","RB","CAR",516,140,-111.85486362805,8.09499608089186,13.6646482244283,3.32336558357119,7,NA,NA,0,0,0,60,0,3.00001430520688,20.9499608089186,0,0,0,NA,14.2,17.9,NA,11.79,1.9,NA,6.4,7.5,6.1,1.5,NA,NA,12.21
"517","Henry Hynoski","RB","NYG",517,141,-111.918308762198,8.03155094674469,14.2711823461144,3.48647177066897,7,NA,NA,0,0,0,12.3155094674469,0,8.5,68,0,0,0,17.5,3.7,NA,NA,10.6,NA,NA,NA,NA,NA,NA,5.2,NA,16.2
"518","Cedric Peerman","RB","CIN",518,142,-111.924859708942,8.025,14.9083563357162,3.64318635398344,7,NA,NA,0,0,0,56.75,0,3.42796791026302,23.5,0,0,0,10.1,15.2,NA,NA,12.65,21.6,NA,5.8,1,3.9,2,NA,NA,13.54
"519","Kealoha Pilares","WR","CAR",519,194,-112.009636659131,6.49,15.6682460198014,4.20187634762457,7,NA,NA,0,0,0,0,0,4.15,64.9,0,0,0,NA,NA,NA,NA,12.98,0,NA,NA,NA,NA,NA,NA,NA,NA
"520","Edwin Baker","RB","CLE",520,143,-112.124855163353,7.82500454558962,21.2337029483856,5.23177832127719,7,NA,NA,0,0,0,51.25,0,4.5000332456041,27.0000454558962,0,0,0,9.7,5.5,18.1,NA,10.52,41.8,NA,NA,2,4,1,NA,NA,NA
"521","Clyde Gates","WR","NYJ",521,195,-112.159299969424,6.34033668970691,9.86394752709139,2.82525762995109,7,NA,NA,0,0,0,0,0,5.6951316958058,63.4033668970691,0,0,0,NA,NA,NA,NA,8.4,NA,NA,0,5,5.9,NA,NA,NA,NA
"522","Lestar Jean","WR",NA,522,196,-112.274973422717,6.22466323641333,10.3745246798835,2.97771809441617,7,NA,NA,0,0,0,0,0,4.33729639635592,62.2466323641333,0,0,0,NA,NA,NA,NA,9.23,0,NA,0,0,7.4,2,NA,NA,NA
"523","Cyrus Gray","RB","KC",523,144,-112.449855207328,7.50000450161437,14.3534707778865,3.63590963073328,7,NA,NA,0,0,0,40.5000450161437,0,5.36768371330236,34.5,0,0,0,21.8,4.8,NA,NA,13.3,16.2,NA,3.2,3.5,5.4,7.5,16.7,NA,NA
"524","Tandon Doss","WR","JAC",524,197,-112.724636659131,5.775,14.6457251273903,4.12701050696255,7,NA,NA,0,0,0,0,0,4.99999138695101,67.75,0,0,0.5,NA,NA,NA,NA,10.88,8.8,NA,6.7,2,7,3.5,1,28.9,NA
"525","Brenton Bersin","WR","CAR",525,198,-112.799636659131,5.7,NA,NA,7,NA,NA,0,0,0,0,0,3.8,57,0,0,0,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Domenik Hixon","WR",NA,526,199,-112.841376945085,5.65825971404548,10.4939478760344,3.14468234009012,7,NA,NA,0,0,0,0,0,4.6358208005651,56.5825971404548,0,0,0,NA,NA,NA,NA,4.58,NA,NA,5.9,0,13.4,5,NA,NA,NA
"527","Devin Hester","WR","ATL",527,200,-112.909904076796,5.58973258233498,12.395024640726,3.62418163628182,7,NA,NA,0,0,0,0,0,3.36530004065925,55.8973258233498,0,0,0,NA,NA,NA,NA,15.95,0.1,NA,NA,0,0.8,3,NA,NA,NA
"528","Michael Preston","WR","TEN",528,201,-112.974636659131,5.525,14.9817304074929,4.26967326259939,7,NA,NA,0,0,0,0,0,4.75,55.25,0,0,0,NA,NA,NA,NA,6.05,27,NA,7.2,5,3.1,1,NA,NA,NA
"529","Kamar Aiken","WR","BAL",529,202,-113.019636659131,5.48,NA,NA,7,NA,NA,0,0,0,0,0,3.8,54.8,0,0,0,NA,NA,NA,NA,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Joe McKnight","RB","KC",530,145,-113.18486191272,6.76499779622245,13.5164198686454,3.6110670093232,7,NA,NA,0,0,0,41.0000113762283,0,5.82755376348645,34.6499665859962,0,0,0.4,14.7,NA,NA,NA,11.03,3.4,NA,NA,0,4.1,18.3,4.4,NA,NA
"531","Ryan Grant","WR","WAS",531,203,-113.484636659131,5.015,7.89157435155082,2.66773685121262,7,NA,NA,0,0,0,0,0,4.15,50.15,0,0,0,NA,NA,NA,NA,6.53,NA,NA,8.3,2.5,4.2,9.5,NA,NA,NA
"532","Alvester Alexander","RB","PIT",532,146,-113.523931378665,6.42592833027739,10.2709272466188,2.90349943173964,7,NA,NA,0,0,0,44.5455007577845,0,1.5,19.7137825449894,0,0,0,8.7,NA,NA,NA,6.53,6.2,NA,NA,0,0,1,NA,NA,NA
"533","Deonte Thompson","WR","BAL",533,204,-113.699632625488,4.80000403364306,8.27091512578066,2.81242789763714,7,NA,NA,0,0,0,0,0,5.50002995525193,48.0000403364306,0,0,0,NA,NA,NA,NA,8.63,8.6,NA,3.4,0,3.3,2,1,NA,NA
"534","Brice Butler","WR","OAK",534,205,-113.786164548828,4.7134721103027,13.4017331561047,4.08258969785382,7,NA,NA,0,0,0,0,0,5.19733927400983,47.134721103027,0,0,0,NA,NA,NA,NA,21.38,5.3,NA,3.5,0,1.2,NA,NA,NA,NA
"535","Jeff Maehl","WR","PHI",535,206,-113.800963200226,4.69867345890504,7.87796268764784,2.74143266935426,7,NA,NA,0,0,0,0,0,3.74486405757309,46.9867345890504,0,0,0,NA,NA,NA,NA,6.68,NA,NA,7.3,0,3.4,1.5,NA,NA,NA
"536","Tommy Streeter","WR","TB",536,207,-114.099636659131,4.4,6.23847763108502,2.41501261170865,7,NA,NA,0,0,0,8,0,2.9,36,0,0,0,NA,NA,NA,NA,5.7,NA,NA,3.1,NA,NA,NA,NA,NA,NA
"537","Jerome Felton","RB","MIN",537,147,-114.104859708942,5.845,11.2239605563405,3.27694179144874,7,NA,NA,0,0,0,16.5,0,3.50001877200443,41.95,0,0,0,13.3,5.5,NA,NA,9.4,NA,NA,NA,0.5,0.6,NA,NA,NA,10.79
"538","Michael Cox","RB","NYG",538,148,-114.29986126138,5.64999844756249,9.37406752267247,2.87405910931493,7,NA,NA,0,0,0,32.9999844756249,0,3.00005163969192,23.5,0,0,0,10.5,NA,0,NA,5.25,5.8,NA,NA,0,2.2,5,NA,NA,NA
"539","Isaiah Pead","RB","STL",539,149,-114.349859708942,5.6,19.4255148588077,5.33325212403714,7,NA,NA,0,0,0,28.875,0,3.5000418243019,27.125,0,0,0,10.3,NA,0,NA,5.15,3.5,NA,3.6,3,4.2,4,NA,44.9,NA
"540","Derrick Coleman","RB","SEA",540,150,-114.373211137649,5.57664857129322,13.9128406404748,3.99687864356072,7,NA,NA,0,0,0,10.1611226718465,0,6.04319537485751,45.6053630410857,0,0,0,23.6,11.7,NA,NA,17.65,2.7,NA,5.2,2.8,4.6,0,NA,NA,NA
"541","Ricardo Lockette","WR","SEA",541,208,-114.431185108103,4.06845155102736,7.7122517650896,2.85451768657059,7,NA,NA,0,0,0,0,0,1.5,40.6845155102736,0,0,0,NA,NA,NA,NA,8.63,NA,NA,3.6,0,0,NA,1.1,NA,NA
"542","Leon Washington","RB","TEN",542,151,-114.477962055646,5.47189765329603,10.046355726846,3.08108597750199,7,NA,NA,0,0,0,26.4690252790025,0,4.36349723395949,28.2499512539578,0,0,0,11,5.2,NA,NA,8.1,NA,NA,NA,0,0.9,0.5,NA,NA,NA
"543","Patrick DiMarco","RB","ATL",543,152,-114.479945066641,5.46991464230092,9.65854359459545,2.98715602923665,7,NA,NA,0,0,0,8.74995358341441,0,5.99999273957562,45.9491928395948,0,0,0,7.1,5.4,NA,NA,6.25,NA,NA,4,1,2.1,0.6,NA,NA,13.48
"544","Patrick Edwards","WR",NA,544,209,-114.499636659131,4,NA,NA,7,NA,NA,0,0,0,0,0,4,40,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"545","Pat Edwards","WR","DET",545,210,-114.519636659131,3.98,NA,NA,7,NA,NA,0,0,0,0,0,3,39.8,0,0,0,NA,NA,NA,NA,3.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Jeremy Stewart","RB","OAK",546,153,-114.657180406504,5.29267930243796,10.4504566014949,3.22309481420087,7,NA,NA,0,0,0,31.2768119512241,0,3.70616313091229,21.6499810731555,0,0,0,11.8,NA,NA,NA,8.86,0.6,NA,NA,0,0.5,1,NA,NA,NA
"547","Eric Weems","WR","CHI",547,211,-114.748799958731,3.75083670039935,6.98770118113787,2.75544934187427,7,NA,NA,0,0,0,0,0,1,37.5083670039935,0,0,0,NA,NA,NA,NA,5.85,0.8,NA,NA,0,NA,NA,NA,NA,6.1
"548","James Wright","WR","CIN",548,212,-114.749636659131,3.75,9.05330085889911,3.25852246777686,7,NA,NA,0,0,0,0,0,2.5,37.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7.5,NA,NA,NA
"549","Seyi Ajirotutu","WR","SD",549,213,-114.749639821663,3.74999683746771,8.74546144715785,3.18357985362605,7,NA,NA,0,0,0,0,0,3.20912593368939,37.4999683746771,0,0,0,NA,NA,NA,NA,13.2,0.2,NA,5.5,0,2.1,2,NA,NA,NA
"550","Jonathan Grimes","RB","HOU",550,154,-114.802347524317,5.14751218462498,8.65602920277762,2.82158304557819,7,NA,NA,0,0,0,22.6081024772245,0,3.33729639635592,28.8670193690253,0,0,0,7.6,NA,NA,NA,5.71,1.7,NA,NA,0,NA,NA,NA,NA,NA
"551","Jamar Newsome","WR","KC",551,214,-114.824636659131,3.675,5.92666604983954,2.51560317022109,7,NA,NA,0,0,0,0,0,3.25,36.75,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,3.6,1.5,NA,NA,NA
"552","Jay Prosch","RB","HOU",552,155,-115.049859708942,4.9,7.6,2.62474989457185,7,NA,NA,0,0,0,28,0,3,21,0,0,0,7.6,2.2,NA,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Jordan Norwood","WR","CLE",553,215,-115.199636659131,3.3,6.85293306063221,2.83239611370193,7,NA,NA,0,0,0,0,0,2,33,0,0,0,NA,NA,NA,NA,NA,0,NA,7.1,NA,3.3,NA,NA,NA,NA
"554","Terrence Toliver","WR","CHI",554,216,-115.234636659131,3.265,7.88240728114816,3.09154194524907,7,NA,NA,0,0,0,0,0,2.65,32.65,0,0,0,NA,NA,NA,NA,6.53,0,NA,NA,NA,NA,NA,NA,NA,NA
"555","Tevin Reese","WR","SD",555,217,-115.262136659131,3.2375,4.73777775206238,2.33267798378691,7,NA,NA,0,0,0,0,0,2,32.375,0,0,0,NA,NA,NA,NA,4.95,NA,NA,NA,3,2,NA,NA,NA,NA
"556","Kassim Osgood","WR","SF",556,218,-115.269636659131,3.23,NA,NA,7,NA,NA,0,0,0,0,0,2.3,32.3,0,0,0,NA,NA,NA,NA,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
